pr,year,month,iso
1.12378,1974,2,SOM
25.0162,1974,3,SOM
29.5399,1974,4,SOM
55.3509,1974,5,SOM
7.99556,1974,6,SOM
10.69,1974,7,SOM
5.65844,1974,8,SOM
7.3643,1974,9,SOM
18.4801,1974,10,SOM
14.2755,1974,11,SOM
28.8726,1974,12,SOM
9.11967,1975,1,SOM
1.05982,1975,2,SOM
2.10395,1975,3,SOM
53.5941,1975,4,SOM
45.0824,1975,5,SOM
18.046,1975,6,SOM
22.4433,1975,7,SOM
9.86959,1975,8,SOM
9.27471,1975,9,SOM
12.8017,1975,10,SOM
13.0123,1975,11,SOM
0.79252,1975,12,SOM
1.50944,1976,1,SOM
1.76267,1976,2,SOM
2.20398,1976,3,SOM
86.9168,1976,4,SOM
80.1925,1976,5,SOM
11.3192,1976,6,SOM
10.4726,1976,7,SOM
8.882,1976,8,SOM
15.1897,1976,9,SOM
36.2449,1976,10,SOM
22.7645,1976,11,SOM
11.0417,1976,12,SOM
6.46035,1977,1,SOM
0.90122,1977,2,SOM
11.3978,1977,3,SOM
82.3977,1977,4,SOM
41.5879,1977,5,SOM
13.4146,1977,6,SOM
7.92402,1977,7,SOM
18.4661,1977,8,SOM
7.59321,1977,9,SOM
79.1421,1977,10,SOM
72.3998,1977,11,SOM
8.16941,1977,12,SOM
2.12635,1978,1,SOM
14.0529,1978,2,SOM
14.6607,1978,3,SOM
46.8203,1978,4,SOM
57.5937,1978,5,SOM
7.53375,1978,6,SOM
14.0978,1978,7,SOM
8.19774,1978,8,SOM
5.74418,1978,9,SOM
68.647,1978,10,SOM
20.7538,1978,11,SOM
20.1844,1978,12,SOM
12.536,1979,1,SOM
1.52125,1979,2,SOM
16.9872,1979,3,SOM
43.9128,1979,4,SOM
64.5175,1979,5,SOM
42.3639,1979,6,SOM
20.6726,1979,7,SOM
6.21671,1979,8,SOM
20.061,1979,9,SOM
33.3814,1979,10,SOM
26.9894,1979,11,SOM
8.64809,1979,12,SOM
1.26335,1980,1,SOM
0.99578,1980,2,SOM
1.84542,1980,3,SOM
20.5659,1980,4,SOM
46.5173,1980,5,SOM
13.3009,1980,6,SOM
19.7035,1980,7,SOM
13.0639,1980,8,SOM
16.1215,1980,9,SOM
27.082,1980,10,SOM
28.3638,1980,11,SOM
0.79417,1980,12,SOM
1.41391,1981,1,SOM
1.80526,1981,2,SOM
50.847,1981,3,SOM
91.4393,1981,4,SOM
69.7163,1981,5,SOM
8.52125,1981,6,SOM
17.8312,1981,7,SOM
17.1165,1981,8,SOM
12.41,1981,9,SOM
24.6208,1981,10,SOM
25.4376,1981,11,SOM
18.5561,1981,12,SOM
1.84049,1982,1,SOM
1.23728,1982,2,SOM
7.71241,1982,3,SOM
53.9402,1982,4,SOM
50.6847,1982,5,SOM
22.1388,1982,6,SOM
20.1816,1982,7,SOM
6.2235,1982,8,SOM
12.0023,1982,9,SOM
124.868,1982,10,SOM
63.3331,1982,11,SOM
9.07724,1982,12,SOM
5.09539,1983,1,SOM
4.05165,1983,2,SOM
1.42247,1983,3,SOM
53.6989,1983,4,SOM
41.8254,1983,5,SOM
20.7882,1983,6,SOM
14.233,1983,7,SOM
13.2208,1983,8,SOM
16.5726,1983,9,SOM
16.4924,1983,10,SOM
20.2845,1983,11,SOM
2.87911,1983,12,SOM
3.74297,1984,1,SOM
1.05629,1984,2,SOM
1.34362,1984,3,SOM
30.9945,1984,4,SOM
51.6529,1984,5,SOM
29.6998,1984,6,SOM
9.93499,1984,7,SOM
1.89818,1984,8,SOM
25.567,1984,9,SOM
27.3385,1984,10,SOM
35.4568,1984,11,SOM
19.9124,1984,12,SOM
1.20032,1985,1,SOM
1.30819,1985,2,SOM
18.1501,1985,3,SOM
53.5394,1985,4,SOM
66.0176,1985,5,SOM
5.44584,1985,6,SOM
18.7793,1985,7,SOM
9.36273,1985,8,SOM
20.4864,1985,9,SOM
29.7011,1985,10,SOM
24.3922,1985,11,SOM
4.6862,1985,12,SOM
0.89284,1986,1,SOM
2.00659,1986,2,SOM
12.5081,1986,3,SOM
93.3756,1986,4,SOM
56.9676,1986,5,SOM
11.7319,1986,6,SOM
6.02577,1986,7,SOM
3.9816,1986,8,SOM
9.64427,1986,9,SOM
13.8878,1986,10,SOM
19.6554,1986,11,SOM
6.16475,1986,12,SOM
1.63722,1987,1,SOM
1.25775,1987,2,SOM
10.366,1987,3,SOM
30.2049,1987,4,SOM
96.7042,1987,5,SOM
20.9234,1987,6,SOM
7.51093,1987,7,SOM
12.0173,1987,8,SOM
14.0115,1987,9,SOM
49.9525,1987,10,SOM
35.4692,1987,11,SOM
1.64783,1987,12,SOM
2.11984,1988,1,SOM
2.16762,1988,2,SOM
7.20124,1988,3,SOM
119.287,1988,4,SOM
23.7206,1988,5,SOM
37.1303,1988,6,SOM
16.1931,1988,7,SOM
6.37577,1988,8,SOM
13.1162,1988,9,SOM
15.7556,1988,10,SOM
37.7554,1988,11,SOM
5.17207,1988,12,SOM
1.75685,1989,1,SOM
2.58276,1989,2,SOM
26.2712,1989,3,SOM
83.5685,1989,4,SOM
48.1301,1989,5,SOM
11.3513,1989,6,SOM
4.59882,1989,7,SOM
7.44198,1989,8,SOM
17.328,1989,9,SOM
57.9133,1989,10,SOM
77.5916,1989,11,SOM
28.9752,1989,12,SOM
1.51375,1990,1,SOM
3.13688,1990,2,SOM
32.9052,1990,3,SOM
108.759,1990,4,SOM
20.6812,1990,5,SOM
4.18113,1990,6,SOM
6.1779,1990,7,SOM
6.12376,1990,8,SOM
7.57059,1990,9,SOM
45.7595,1990,10,SOM
18.1026,1990,11,SOM
44.6344,1990,12,SOM
2.29684,1991,1,SOM
5.02276,1991,2,SOM
26.002,1991,3,SOM
57.5953,1991,4,SOM
47.7102,1991,5,SOM
9.93248,1991,6,SOM
11.6208,1991,7,SOM
6.18475,1991,8,SOM
8.13402,1991,9,SOM
23.0162,1991,10,SOM
16.3115,1991,11,SOM
15.5564,1991,12,SOM
3.27125,1992,1,SOM
2.3889,1992,2,SOM
5.90374,1992,3,SOM
39.4601,1992,4,SOM
34.4643,1992,5,SOM
6.78726,1992,6,SOM
6.52698,1992,7,SOM
9.21269,1992,8,SOM
32.5005,1992,9,SOM
27.8323,1992,10,SOM
41.6041,1992,11,SOM
25.8045,1992,12,SOM
4.73824,1993,1,SOM
3.75827,1993,2,SOM
5.53213,1993,3,SOM
58.1218,1993,4,SOM
47.9463,1993,5,SOM
27.1304,1993,6,SOM
17.2103,1993,7,SOM
7.33411,1993,8,SOM
11.4929,1993,9,SOM
37.2473,1993,10,SOM
26.2073,1993,11,SOM
5.98676,1993,12,SOM
1.8098,1994,1,SOM
1.59198,1994,2,SOM
5.42946,1994,3,SOM
42.2659,1994,4,SOM
45.7249,1994,5,SOM
9.8139,1994,6,SOM
12.8871,1994,7,SOM
7.86601,1994,8,SOM
18.2344,1994,9,SOM
44.9608,1994,10,SOM
73.9792,1994,11,SOM
8.2028,1994,12,SOM
1.77844,1995,1,SOM
4.34315,1995,2,SOM
14.372,1995,3,SOM
69.9022,1995,4,SOM
29.0061,1995,5,SOM
6.57712,1995,6,SOM
13.541,1995,7,SOM
19.3973,1995,8,SOM
8.07106,1995,9,SOM
71.286,1995,10,SOM
37.2915,1995,11,SOM
10.3663,1995,12,SOM
3.52354,1996,1,SOM
2.47878,1996,2,SOM
13.435,1996,3,SOM
47.5478,1996,4,SOM
67.0515,1996,5,SOM
15.7932,1996,6,SOM
7.76949,1996,7,SOM
6.38309,1996,8,SOM
8.06369,1996,9,SOM
19.6322,1996,10,SOM
27.4176,1996,11,SOM
5.2326,1996,12,SOM
2.30147,1997,1,SOM
1.84928,1997,2,SOM
16.6526,1997,3,SOM
69.6217,1997,4,SOM
29.6822,1997,5,SOM
20.6915,1997,6,SOM
9.01352,1997,7,SOM
5.95202,1997,8,SOM
8.92635,1997,9,SOM
89.9015,1997,10,SOM
77.4101,1997,11,SOM
42.6975,1997,12,SOM
5.14824,1998,1,SOM
2.43298,1998,2,SOM
8.58937,1998,3,SOM
52.8813,1998,4,SOM
78.557,1998,5,SOM
10.4971,1998,6,SOM
7.78568,1998,7,SOM
7.91932,1998,8,SOM
8.70647,1998,9,SOM
24.3892,1998,10,SOM
22.83,1998,11,SOM
3.85462,1998,12,SOM
1.82563,1999,1,SOM
1.74117,1999,2,SOM
22.5397,1999,3,SOM
32.7412,1999,4,SOM
57.2839,1999,5,SOM
28.3366,1999,6,SOM
7.07681,1999,7,SOM
11.4903,1999,8,SOM
14.7095,1999,9,SOM
41.4181,1999,10,SOM
31.2485,1999,11,SOM
7.71294,1999,12,SOM
2.59731,2000,1,SOM
2.39106,2000,2,SOM
9.35361,2000,3,SOM
46.5458,2000,4,SOM
60.1114,2000,5,SOM
15.4223,2000,6,SOM
10.9875,2000,7,SOM
14.2804,2000,8,SOM
14.9618,2000,9,SOM
47.8858,2000,10,SOM
34.9151,2000,11,SOM
9.39539,2000,12,SOM
2.76019,2001,1,SOM
3.40608,2001,2,SOM
11.8506,2001,3,SOM
42.9795,2001,4,SOM
47.9611,2001,5,SOM
15.1036,2001,6,SOM
10.3187,2001,7,SOM
16.5142,2001,8,SOM
14.2432,2001,9,SOM
33.6894,2001,10,SOM
38.6011,2001,11,SOM
10.9401,2001,12,SOM
3.009,2002,1,SOM
3.30422,2002,2,SOM
7.95783,2002,3,SOM
71.8028,2002,4,SOM
38.648,2002,5,SOM
10.9979,2002,6,SOM
7.90396,2002,7,SOM
8.48933,2002,8,SOM
13.7812,2002,9,SOM
60.1899,2002,10,SOM
39.7576,2002,11,SOM
21.8012,2002,12,SOM
2.73521,2003,1,SOM
2.75402,2003,2,SOM
10.719,2003,3,SOM
64.3732,2003,4,SOM
52.0271,2003,5,SOM
19.4865,2003,6,SOM
15.1703,2003,7,SOM
8.81772,2003,8,SOM
13.624,2003,9,SOM
43.9654,2003,10,SOM
35.9275,2003,11,SOM
9.10443,2003,12,SOM
4.0264,2004,1,SOM
3.63253,2004,2,SOM
13.0652,2004,3,SOM
62.8357,2004,4,SOM
51.5302,2004,5,SOM
16.9496,2004,6,SOM
13.3059,2004,7,SOM
10.2345,2004,8,SOM
12.5668,2004,9,SOM
65.9438,2004,10,SOM
38.6458,2004,11,SOM
9.39489,2004,12,SOM
3.39619,2005,1,SOM
3.31433,2005,2,SOM
13.9227,2005,3,SOM
52.9263,2005,4,SOM
54.6107,2005,5,SOM
19.6406,2005,6,SOM
13.9932,2005,7,SOM
9.70207,2005,8,SOM
14.8263,2005,9,SOM
43.4885,2005,10,SOM
33.7201,2005,11,SOM
9.05658,2005,12,SOM
3.54105,2006,1,SOM
3.17173,2006,2,SOM
13.9413,2006,3,SOM
62.7903,2006,4,SOM
57.7385,2006,5,SOM
16.0458,2006,6,SOM
16.9946,2006,7,SOM
10.2553,2006,8,SOM
14.7002,2006,9,SOM
46.8165,2006,10,SOM
35.3244,2006,11,SOM
12.8871,2006,12,SOM
3.34063,2007,1,SOM
3.90344,2007,2,SOM
12.551,2007,3,SOM
55.0804,2007,4,SOM
53.9664,2007,5,SOM
21.339,2007,6,SOM
9.39162,2007,7,SOM
8.27735,2007,8,SOM
14.1619,2007,9,SOM
73.8752,2007,10,SOM
37.2985,2007,11,SOM
9.07501,2007,12,SOM
3.54044,2008,1,SOM
3.25176,2008,2,SOM
13.2684,2008,3,SOM
46.4942,2008,4,SOM
66.7194,2008,5,SOM
16.706,2008,6,SOM
11.083,2008,7,SOM
10.415,2008,8,SOM
9.53525,2008,9,SOM
53.4364,2008,10,SOM
31.3176,2008,11,SOM
8.90099,2008,12,SOM
4.27786,2009,1,SOM
3.5255,2009,2,SOM
9.05242,2009,3,SOM
42.6724,2009,4,SOM
42.225,2009,5,SOM
20.2252,2009,6,SOM
12.6871,2009,7,SOM
9.27979,2009,8,SOM
11.6878,2009,9,SOM
57.7635,2009,10,SOM
38.827,2009,11,SOM
12.0808,2009,12,SOM
3.35865,2010,1,SOM
4.4092,2010,2,SOM
16.3727,2010,3,SOM
59.7145,2010,4,SOM
40.1169,2010,5,SOM
17.4953,2010,6,SOM
13.9051,2010,7,SOM
9.7331,2010,8,SOM
13.2175,2010,9,SOM
47.1083,2010,10,SOM
21.0276,2010,11,SOM
10.2188,2010,12,SOM
3.61967,2011,1,SOM
3.35243,2011,2,SOM
13.632,2011,3,SOM
49.3402,2011,4,SOM
62.1952,2011,5,SOM
17.0452,2011,6,SOM
13.4253,2011,7,SOM
11.2901,2011,8,SOM
12.4777,2011,9,SOM
43.4948,2011,10,SOM
40.0678,2011,11,SOM
34.2673,2011,12,SOM
4.1605,2012,1,SOM
3.99249,2012,2,SOM
13.3758,2012,3,SOM
57.3302,2012,4,SOM
50.8018,2012,5,SOM
17.3757,2012,6,SOM
13.8003,2012,7,SOM
10.6743,2012,8,SOM
12.7771,2012,9,SOM
44.4874,2012,10,SOM
32.8029,2012,11,SOM
8.36794,2012,12,SOM
3.5321,2013,1,SOM
3.24702,2013,2,SOM
22.2502,2013,3,SOM
48.2458,2013,4,SOM
74.534,2013,5,SOM
20.1994,2013,6,SOM
13.6242,2013,7,SOM
10.647,2013,8,SOM
11.5223,2013,9,SOM
56.8857,2013,10,SOM
57.9401,2013,11,SOM
9.12159,2013,12,SOM
3.32738,2014,1,SOM
7.78112,2014,2,SOM
10.0602,2014,3,SOM
50.3909,2014,4,SOM
47.0929,2014,5,SOM
14.5535,2014,6,SOM
14.2255,2014,7,SOM
10.0954,2014,8,SOM
14.6099,2014,9,SOM
59.6376,2014,10,SOM
35.5164,2014,11,SOM
9.19025,2014,12,SOM
3.34677,2015,1,SOM
3.25049,2015,2,SOM
12.6785,2015,3,SOM
59.0392,2015,4,SOM
62.2769,2015,5,SOM
19.3302,2015,6,SOM
13.8249,2015,7,SOM
10.3321,2015,8,SOM
15.759,2015,9,SOM
70.528,2015,10,SOM
34.6681,2015,11,SOM
7.16605,2015,12,SOM
1.15581,1901,1,SDN
1.91035,1901,2,SDN
11.6049,1901,3,SDN
18.2993,1901,4,SDN
36.8886,1901,5,SDN
64.2503,1901,6,SDN
74.1947,1901,7,SDN
90.9305,1901,8,SDN
51.4041,1901,9,SDN
32.2583,1901,10,SDN
12.1966,1901,11,SDN
1.84832,1901,12,SDN
0.6047,1902,1,SDN
1.62114,1902,2,SDN
8.61797,1902,3,SDN
18.5041,1902,4,SDN
47.7728,1902,5,SDN
46.9167,1902,6,SDN
100.273,1902,7,SDN
82.2536,1902,8,SDN
96.5781,1902,9,SDN
58.5609,1902,10,SDN
8.75002,1902,11,SDN
4.95024,1902,12,SDN
1.78242,1903,1,SDN
2.00897,1903,2,SDN
5.11092,1903,3,SDN
16.973,1903,4,SDN
48.8249,1903,5,SDN
43.5215,1903,6,SDN
91.3448,1903,7,SDN
103.529,1903,8,SDN
66.5326,1903,9,SDN
33.6067,1903,10,SDN
6.63299,1903,11,SDN
2.15118,1903,12,SDN
0.77055,1904,1,SDN
3.37014,1904,2,SDN
11.5538,1904,3,SDN
13.3695,1904,4,SDN
45.008,1904,5,SDN
46.6262,1904,6,SDN
78.6587,1904,7,SDN
96.0599,1904,8,SDN
56.5446,1904,9,SDN
28.0992,1904,10,SDN
7.67994,1904,11,SDN
1.59738,1904,12,SDN
0.99225,1905,1,SDN
1.58865,1905,2,SDN
2.91331,1905,3,SDN
9.57165,1905,4,SDN
28.7158,1905,5,SDN
66.6139,1905,6,SDN
80.7934,1905,7,SDN
112.908,1905,8,SDN
71.1396,1905,9,SDN
29.8643,1905,10,SDN
12.6248,1905,11,SDN
3.15095,1905,12,SDN
2.12297,1906,1,SDN
6.91252,1906,2,SDN
16.3619,1906,3,SDN
16.8876,1906,4,SDN
33.9476,1906,5,SDN
56.0841,1906,6,SDN
82.4899,1906,7,SDN
99.2247,1906,8,SDN
75.7448,1906,9,SDN
44.5163,1906,10,SDN
5.65774,1906,11,SDN
0.7634,1906,12,SDN
1.09469,1907,1,SDN
6.969,1907,2,SDN
3.86779,1907,3,SDN
21.4324,1907,4,SDN
49.7957,1907,5,SDN
50.0665,1907,6,SDN
86.5051,1907,7,SDN
114.48,1907,8,SDN
63.967,1907,9,SDN
32.4055,1907,10,SDN
11.5048,1907,11,SDN
1.70925,1907,12,SDN
0.87956,1908,1,SDN
2.09114,1908,2,SDN
8.14262,1908,3,SDN
24.1676,1908,4,SDN
50.4099,1908,5,SDN
45.5273,1908,6,SDN
92.9902,1908,7,SDN
121.302,1908,8,SDN
67.5506,1908,9,SDN
41.4909,1908,10,SDN
7.60104,1908,11,SDN
1.21473,1908,12,SDN
0.91257,1909,1,SDN
1.70744,1909,2,SDN
12.14,1909,3,SDN
37.6763,1909,4,SDN
43.4651,1909,5,SDN
60.5373,1909,6,SDN
91.7082,1909,7,SDN
93.6103,1909,8,SDN
83.4247,1909,9,SDN
26.6301,1909,10,SDN
11.1162,1909,11,SDN
5.01491,1909,12,SDN
0.92418,1910,1,SDN
1.46413,1910,2,SDN
4.84378,1910,3,SDN
16.2789,1910,4,SDN
42.0405,1910,5,SDN
54.8916,1910,6,SDN
85.1244,1910,7,SDN
107.671,1910,8,SDN
56.7648,1910,9,SDN
44.7753,1910,10,SDN
6.04793,1910,11,SDN
1.44321,1910,12,SDN
0.62567,1911,1,SDN
2.2782,1911,2,SDN
4.52461,1911,3,SDN
15.2468,1911,4,SDN
49.6626,1911,5,SDN
49.908,1911,6,SDN
93.0262,1911,7,SDN
102.001,1911,8,SDN
44.4335,1911,9,SDN
40.6897,1911,10,SDN
8.21396,1911,11,SDN
1.66391,1911,12,SDN
0.88891,1912,1,SDN
5.62025,1912,2,SDN
3.34313,1912,3,SDN
10.3918,1912,4,SDN
29.2167,1912,5,SDN
58.1271,1912,6,SDN
96.7388,1912,7,SDN
105.128,1912,8,SDN
68.5718,1912,9,SDN
23.875,1912,10,SDN
4.44451,1912,11,SDN
2.1985,1912,12,SDN
0.60155,1913,1,SDN
2.61847,1913,2,SDN
5.95246,1913,3,SDN
29.0101,1913,4,SDN
25.5331,1913,5,SDN
34.5394,1913,6,SDN
61.031,1913,7,SDN
87.5153,1913,8,SDN
40.1038,1913,9,SDN
31.1887,1913,10,SDN
2.06963,1913,11,SDN
1.16333,1913,12,SDN
0.96341,1914,1,SDN
2.27148,1914,2,SDN
12.7722,1914,3,SDN
12.3157,1914,4,SDN
36.3662,1914,5,SDN
55.1164,1914,6,SDN
91.31,1914,7,SDN
128.766,1914,8,SDN
68.685,1914,9,SDN
40.4054,1914,10,SDN
16.4942,1914,11,SDN
2.52485,1914,12,SDN
0.67076,1915,1,SDN
2.30667,1915,2,SDN
8.7744,1915,3,SDN
10.1579,1915,4,SDN
30.8596,1915,5,SDN
68.9854,1915,6,SDN
81.4765,1915,7,SDN
112.871,1915,8,SDN
78.8362,1915,9,SDN
27.3421,1915,10,SDN
13.469,1915,11,SDN
2.67827,1915,12,SDN
0.53791,1916,1,SDN
2.10777,1916,2,SDN
6.56016,1916,3,SDN
26.2,1916,4,SDN
49.1482,1916,5,SDN
77.3146,1916,6,SDN
95.4859,1916,7,SDN
115.648,1916,8,SDN
75.2822,1916,9,SDN
37.6849,1916,10,SDN
14.7925,1916,11,SDN
2.82881,1916,12,SDN
1.42061,1917,1,SDN
2.35158,1917,2,SDN
2.79667,1917,3,SDN
23.9056,1917,4,SDN
48.1766,1917,5,SDN
69.7019,1917,6,SDN
82.8176,1917,7,SDN
97.2106,1917,8,SDN
86.6163,1917,9,SDN
31.1805,1917,10,SDN
4.81728,1917,11,SDN
1.21964,1917,12,SDN
0.7987,1918,1,SDN
2.01506,1918,2,SDN
8.78728,1918,3,SDN
18.3208,1918,4,SDN
41.0136,1918,5,SDN
71.4501,1918,6,SDN
75.3963,1918,7,SDN
106.985,1918,8,SDN
56.4264,1918,9,SDN
18.6969,1918,10,SDN
8.74848,1918,11,SDN
3.24976,1918,12,SDN
3.0962,1919,1,SDN
2.92163,1919,2,SDN
4.43263,1919,3,SDN
16.8916,1919,4,SDN
48.3111,1919,5,SDN
47.7361,1919,6,SDN
84.6985,1919,7,SDN
97.3275,1919,8,SDN
54.3669,1919,9,SDN
23.3637,1919,10,SDN
15.7639,1919,11,SDN
0.95551,1919,12,SDN
0.70674,1920,1,SDN
1.42081,1920,2,SDN
9.50232,1920,3,SDN
25.6978,1920,4,SDN
69.096,1920,5,SDN
70.9251,1920,6,SDN
91.4367,1920,7,SDN
118.122,1920,8,SDN
73.2278,1920,9,SDN
36.387,1920,10,SDN
9.01386,1920,11,SDN
1.32615,1920,12,SDN
0.61947,1921,1,SDN
1.46731,1921,2,SDN
1.92982,1921,3,SDN
30.3678,1921,4,SDN
37.0586,1921,5,SDN
52.067,1921,6,SDN
106.163,1921,7,SDN
106.846,1921,8,SDN
61.335,1921,9,SDN
32.3414,1921,10,SDN
6.17299,1921,11,SDN
2.00075,1921,12,SDN
0.62558,1922,1,SDN
2.30358,1922,2,SDN
4.45719,1922,3,SDN
23.6361,1922,4,SDN
45.8145,1922,5,SDN
53.64,1922,6,SDN
113.362,1922,7,SDN
131.432,1922,8,SDN
73.2311,1922,9,SDN
49.6293,1922,10,SDN
6.67002,1922,11,SDN
1.42846,1922,12,SDN
0.78933,1923,1,SDN
4.04887,1923,2,SDN
12.3337,1923,3,SDN
22.4573,1923,4,SDN
58.8526,1923,5,SDN
59.515,1923,6,SDN
122.686,1923,7,SDN
133.317,1923,8,SDN
69.6317,1923,9,SDN
31.489,1923,10,SDN
9.74899,1923,11,SDN
2.86178,1923,12,SDN
1.73907,1924,1,SDN
3.21158,1924,2,SDN
13.66,1924,3,SDN
31.808,1924,4,SDN
24.9049,1924,5,SDN
57.0482,1924,6,SDN
76.7573,1924,7,SDN
130.15,1924,8,SDN
81.2927,1924,9,SDN
44.2737,1924,10,SDN
6.98797,1924,11,SDN
2.48913,1924,12,SDN
0.5608,1925,1,SDN
1.79493,1925,2,SDN
10.0631,1925,3,SDN
14.2796,1925,4,SDN
36.7854,1925,5,SDN
51.657,1925,6,SDN
81.5757,1925,7,SDN
97.6288,1925,8,SDN
55.4717,1925,9,SDN
28.1068,1925,10,SDN
19.9942,1925,11,SDN
2.86952,1925,12,SDN
0.64536,1926,1,SDN
3.32852,1926,2,SDN
4.77199,1926,3,SDN
25.4284,1926,4,SDN
42.9144,1926,5,SDN
69.0364,1926,6,SDN
94.3449,1926,7,SDN
101.719,1926,8,SDN
63.8483,1926,9,SDN
29.1412,1926,10,SDN
5.47294,1926,11,SDN
0.80511,1926,12,SDN
0.64029,1927,1,SDN
2.97712,1927,2,SDN
10.6024,1927,3,SDN
13.3123,1927,4,SDN
32.9576,1927,5,SDN
55.497,1927,6,SDN
109.022,1927,7,SDN
100.258,1927,8,SDN
57.1848,1927,9,SDN
21.4232,1927,10,SDN
6.19563,1927,11,SDN
2.39254,1927,12,SDN
0.89949,1928,1,SDN
1.1511,1928,2,SDN
11.9784,1928,3,SDN
30.7042,1928,4,SDN
60.2493,1928,5,SDN
58.1611,1928,6,SDN
80.5984,1928,7,SDN
116.265,1928,8,SDN
56.4388,1928,9,SDN
28.477,1928,10,SDN
7.9891,1928,11,SDN
1.18373,1928,12,SDN
0.97387,1929,1,SDN
3.59426,1929,2,SDN
4.3201,1929,3,SDN
28.5207,1929,4,SDN
60.7822,1929,5,SDN
58.8854,1929,6,SDN
118.487,1929,7,SDN
110.018,1929,8,SDN
67.6181,1929,9,SDN
38.6023,1929,10,SDN
9.02372,1929,11,SDN
4.02106,1929,12,SDN
0.8499,1930,1,SDN
1.75691,1930,2,SDN
6.585,1930,3,SDN
33.6535,1930,4,SDN
39.2732,1930,5,SDN
63.964,1930,6,SDN
90.9463,1930,7,SDN
111.301,1930,8,SDN
47.9704,1930,9,SDN
30.2763,1930,10,SDN
5.7058,1930,11,SDN
4.29431,1930,12,SDN
0.74972,1931,1,SDN
1.40383,1931,2,SDN
7.22108,1931,3,SDN
14.1477,1931,4,SDN
32.204,1931,5,SDN
56.935,1931,6,SDN
84.3653,1931,7,SDN
132.238,1931,8,SDN
85.2772,1931,9,SDN
29.0269,1931,10,SDN
6.48388,1931,11,SDN
1.89183,1931,12,SDN
0.84521,1932,1,SDN
1.72172,1932,2,SDN
11.1739,1932,3,SDN
12.3814,1932,4,SDN
44.7386,1932,5,SDN
52.9154,1932,6,SDN
106.639,1932,7,SDN
119.512,1932,8,SDN
81.7487,1932,9,SDN
37.1799,1932,10,SDN
6.06923,1932,11,SDN
2.95747,1932,12,SDN
2.67476,1933,1,SDN
5.75795,1933,2,SDN
7.42887,1933,3,SDN
8.3496,1933,4,SDN
51.4694,1933,5,SDN
51.76,1933,6,SDN
80.5338,1933,7,SDN
127.763,1933,8,SDN
69.897,1933,9,SDN
35.6274,1933,10,SDN
11.0154,1933,11,SDN
3.33708,1933,12,SDN
0.38745,1934,1,SDN
1.42921,1934,2,SDN
10.262,1934,3,SDN
25.748,1934,4,SDN
51.7425,1934,5,SDN
71.2167,1934,6,SDN
103.918,1934,7,SDN
125.947,1934,8,SDN
62.727,1934,9,SDN
36.4151,1934,10,SDN
4.84923,1934,11,SDN
3.29682,1934,12,SDN
0.71522,1935,1,SDN
3.39602,1935,2,SDN
12.0089,1935,3,SDN
18.5476,1935,4,SDN
56.7173,1935,5,SDN
65.9595,1935,6,SDN
66.344,1935,7,SDN
106.14,1935,8,SDN
79.0608,1935,9,SDN
29.7099,1935,10,SDN
6.99773,1935,11,SDN
3.85278,1935,12,SDN
1.39652,1936,1,SDN
3.81167,1936,2,SDN
9.95504,1936,3,SDN
24.487,1936,4,SDN
41.7466,1936,5,SDN
71.5584,1936,6,SDN
81,1936,7,SDN
120.265,1936,8,SDN
61.1255,1936,9,SDN
38.8782,1936,10,SDN
2.09793,1936,11,SDN
4.02157,1936,12,SDN
2.04216,1937,1,SDN
5.96033,1937,2,SDN
3.13897,1937,3,SDN
18.1369,1937,4,SDN
50.1303,1937,5,SDN
57.7415,1937,6,SDN
98.8941,1937,7,SDN
112.685,1937,8,SDN
59.6272,1937,9,SDN
39.3882,1937,10,SDN
7.55598,1937,11,SDN
1.71631,1937,12,SDN
0.83954,1938,1,SDN
3.70605,1938,2,SDN
4.34175,1938,3,SDN
28.5373,1938,4,SDN
44.0051,1938,5,SDN
53.2337,1938,6,SDN
113.08,1938,7,SDN
128.364,1938,8,SDN
83.0501,1938,9,SDN
30.9944,1938,10,SDN
4.43449,1938,11,SDN
1.32957,1938,12,SDN
0.95727,1939,1,SDN
3.15181,1939,2,SDN
7.77502,1939,3,SDN
32.9904,1939,4,SDN
50.8176,1939,5,SDN
42.115,1939,6,SDN
95.2031,1939,7,SDN
109.902,1939,8,SDN
93.6746,1939,9,SDN
37.5295,1939,10,SDN
9.89154,1939,11,SDN
1.50086,1939,12,SDN
2.21949,1940,1,SDN
4.48588,1940,2,SDN
7.74696,1940,3,SDN
24.604,1940,4,SDN
51.4289,1940,5,SDN
54.6971,1940,6,SDN
92.5745,1940,7,SDN
101.151,1940,8,SDN
42.5492,1940,9,SDN
28.0867,1940,10,SDN
7.19692,1940,11,SDN
1.7035,1940,12,SDN
0.56619,1941,1,SDN
3.208,1941,2,SDN
8.75875,1941,3,SDN
20.2085,1941,4,SDN
67.0771,1941,5,SDN
55.3418,1941,6,SDN
70.1731,1941,7,SDN
103.59,1941,8,SDN
47.4494,1941,9,SDN
32.5248,1941,10,SDN
17.3911,1941,11,SDN
2.42945,1941,12,SDN
0.98382,1942,1,SDN
4.19936,1942,2,SDN
9.89467,1942,3,SDN
11.8815,1942,4,SDN
56.6129,1942,5,SDN
47.1369,1942,6,SDN
107.049,1942,7,SDN
125.73,1942,8,SDN
53.7084,1942,9,SDN
20.2173,1942,10,SDN
2.97469,1942,11,SDN
1.85851,1942,12,SDN
0.84228,1943,1,SDN
